"","year","month","weather_region","vehicle","model","region","season","distance","efficiency","kwh","economy","wh","HDD","CDD","avg_temp","time_month","date","predict_vehicle_econ","wh_pred"
"24382",2022,1,"dunedin","ffd86dd7","Nissan Leaf (30 kWh)","Coastal Otago","Summer",1049,6.1,172,163.934426229508,172000,0.4875,0.00322580645161291,15.6004032258065,61,2022-01-01,158.414816632701,166177.142647704
"24383",2022,1,"dunedin","b48e914b","Tesla Model 3","Coastal Otago","Summer",1310,7.1,184.5,140.845070422535,184500,0.4875,0.00322580645161291,15.6004032258065,61,2022-01-01,143.827959610846,188414.627090208
"24384",2022,1,"dunedin","058e795b","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",834,6.8,122.6,147.058823529412,122600,0.4875,0.00322580645161291,15.6004032258065,61,2022-01-01,143.163991405957,119398.768832569
"24385",2022,1,"dunedin","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",303,7.3,41.5,136.986301369863,41500,0.4875,0.00322580645161291,15.6004032258065,61,2022-01-01,136.747846946961,41434.5976249293
"24386",2022,1,"dunedin","6331fca7","Nissan Leaf (30 kWh)","Coastal Otago","Summer",533,6.2,86,161.290322580645,86000,0.4875,0.00322580645161291,15.6004032258065,61,2022-01-01,145.865953528261,77746.553230563
"24387",2022,1,"dunedin","7a19bcb3","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",868,7.4,117.3,135.135135135135,117300,0.4875,0.00322580645161291,15.6004032258065,61,2022-01-01,129.301448173804,112233.657014862
"24388",2022,1,"dunedin","5d154feb","Nissan Leaf (40 kWh)","Coastal Otago","Summer",409,6.2,66,161.290322580645,66000,0.4875,0.00322580645161291,15.6004032258065,61,2022-01-01,158.401735114746,64786.3096619312
"24389",2022,1,"dunedin","ff50c751","Hyundai Kona (EV)","Coastal Otago","Summer",695,6.7,103.7,149.253731343284,103700,0.4875,0.00322580645161291,15.6004032258065,61,2022-01-01,147.252004967423,102340.143452359
"24390",2022,1,"dunedin","46d026d5","BMW i3","Waitaki","Summer",1439,6.9,208.6,144.927536231884,208600,0.4875,0.00322580645161291,15.6004032258065,61,2022-01-01,134.076557661108,192936.166474334
"24391",2022,1,"dunedin","fcaee1d3","Nissan Leaf (40 kWh)","Waitaki","Summer",860,5.8,148.3,172.413793103448,148300,0.4875,0.00322580645161291,15.6004032258065,61,2022-01-01,156.696381815453,134758.888361289
"24392",2022,1,"dunedin","eac144cc","Nissan Leaf (24 kWh) 2011-2012","Coastal Otago","Summer",737,5.2,141.7,192.307692307692,141700,0.4875,0.00322580645161291,15.6004032258065,61,2022-01-01,180.41981007817,132969.400027611
"24393",2022,1,"dunedin","f9396d73","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",258,8.8,29.3,113.636363636364,29300,0.4875,0.00322580645161291,15.6004032258065,61,2022-01-01,124.253751456708,32057.4678758308
"24394",2022,1,"dunedin","76839baa","Nissan Leaf (30 kWh)","Coastal Otago","Summer",990,6.7,147.8,149.253731343284,147800,0.4875,0.00322580645161291,15.6004032258065,61,2022-01-01,145.929050464506,144469.759959861
"24395",2022,1,"dunedin","f95c092c","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",1439,6.7,214.8,149.253731343284,214800,0.4875,0.00322580645161291,15.6004032258065,61,2022-01-01,137.645846809056,198072.373558232
"24396",2022,1,"dunedin","d8a28616","Nissan Leaf (30 kWh)","Coastal Otago","Summer",985,6.4,153.9,156.25,153900,0.4875,0.00322580645161291,15.6004032258065,61,2022-01-01,143.736736736534,141580.685685486
"24397",2022,1,"dunedin","8e66d392","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",209,6.4,32.7,156.25,32700,0.4875,0.00322580645161291,15.6004032258065,61,2022-01-01,149.025921727017,31146.4176409466
"24398",2022,1,"dunedin","8492949d","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",1117,6.7,166.7,149.253731343284,166700,0.4875,0.00322580645161291,15.6004032258065,61,2022-01-01,151.758061112288,169513.754262426
"24399",2022,1,"dunedin","8e87a52a","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",311,6.5,47.8,153.846153846154,47800,0.4875,0.00322580645161291,15.6004032258065,61,2022-01-01,144.875186041723,45056.1828589758
"24400",2022,1,"hamilton","42177ae9","Nissan Leaf (24 kWh) 2013-2016","Waikato","Summer",1063,7,151.9,142.857142857143,151900,0.13508064516129,0.565725806451613,20.3422043010753,61,2022-01-01,145.863776690655,155053.194622167
"24401",2022,1,"hamilton","a54f8ca7","MG ZS EV","Waikato","Summer",1826,6.5,280.9,153.846153846154,280900,0.13508064516129,0.565725806451613,20.3422043010753,61,2022-01-01,163.590758539341,298716.725092837
"24402",2022,1,"hamilton","7d8cf190","Hyundai Ioniq (EV)","Waikato","Summer",2250,8.7,258.6,114.942528735632,258600,0.13508064516129,0.565725806451613,20.3422043010753,61,2022-01-01,120.237054602906,270533.372856538
"24403",2022,1,"hamilton","998d6237","Tesla Model 3","Waikato","Summer",468,6.9,67.8,144.927536231884,67800,0.13508064516129,0.565725806451613,20.3422043010753,61,2022-01-01,162.288147845812,75950.8531918399
"24404",2022,1,"hamilton","e74bec5f","Nissan Leaf (40 kWh)","Waikato","Summer",162,8.5,19.1,117.647058823529,19100,0.13508064516129,0.565725806451613,20.3422043010753,61,2022-01-01,132.396353096787,21448.2092016795
"24405",2022,1,"hamilton","5918257c","Nissan Leaf (24 kWh) 2013-2016","Waikato","Summer",1140,6.9,165.2,144.927536231884,165200,0.13508064516129,0.565725806451613,20.3422043010753,61,2022-01-01,135.688187338965,154684.53356642
"24406",2022,1,"hamilton","28b8c7c3","Nissan Leaf (30 kWh)","Waikato","Summer",1779,5.8,306.7,172.413793103448,306700,0.13508064516129,0.565725806451613,20.3422043010753,61,2022-01-01,146.251219773994,260180.919977936
"24407",2022,1,"hamilton","bf2a6843","Nissan Leaf (24 kWh) 2013-2016","Waikato","Summer",314,7.3,43,136.986301369863,43000,0.13508064516129,0.565725806451613,20.3422043010753,61,2022-01-01,144.511784497329,45376.7003321615
"24408",2022,1,"hamilton","4cfb02c5","Hyundai Kona (EV)","Waikato","Summer",1166,7.4,157.6,135.135135135135,157600,0.13508064516129,0.565725806451613,20.3422043010753,61,2022-01-01,135.161364035771,157598.150465709
"24409",2022,1,"hamilton","667822bd","Nissan e-NV200 (24 kWh)","Waikato","Summer",245,6.2,39.5,161.290322580645,39500,0.13508064516129,0.565725806451613,20.3422043010753,61,2022-01-01,161.524403452931,39573.4788459682
"24410",2022,1,"hamilton","61d5d3c5","Nissan Leaf (24 kWh) 2013-2016","Waikato","Summer",1552,7.4,209.7,135.135135135135,209700,0.13508064516129,0.565725806451613,20.3422043010753,61,2022-01-01,135.007198531985,209531.172121641
"24411",2022,1,"hamilton","321fd788","Nissan Leaf (30 kWh)","Waikato","Summer",1056,7,150.9,142.857142857143,150900,0.13508064516129,0.565725806451613,20.3422043010753,61,2022-01-01,150.146020974381,158554.198148947
"24412",2022,1,"hamilton","485d5258","Nissan Leaf (24 kWh) 2013-2016","Waikato","Summer",369,9.3,39.7,107.52688172043,39700,0.13508064516129,0.565725806451613,20.3422043010753,61,2022-01-01,123.409778045953,45538.2080989565
"24413",2022,1,"hamilton","4dc2c4f5","Nissan Leaf (30 kWh)","Waikato","Summer",967,7,138.1,142.857142857143,138100,0.13508064516129,0.565725806451613,20.3422043010753,61,2022-01-01,138.775414999902,134195.826304905
"24414",2022,1,"hamilton","041045c2","Nissan Leaf (40 kWh)","Waikato","Summer",1198,6.7,178.8,149.253731343284,178800,0.13508064516129,0.565725806451613,20.3422043010753,61,2022-01-01,148.299068602984,177662.284186375
"24415",2022,1,"hamilton","d44a732f","Nissan Leaf (40 kWh)","Waikato","Summer",1090,7.1,153.5,140.845070422535,153500,0.13508064516129,0.565725806451613,20.3422043010753,61,2022-01-01,143.276964643322,156171.891461221
"24416",2022,1,"invercargill","54633f3c","Nissan Leaf (62 kWh)","Southland","Summer",870,5.7,152.6,175.438596491228,152600,0.994086021505376,0.0345430107526882,14.9912516823688,61,2022-01-01,174.726943394538,152012.440753248
"24417",2022,1,"invercargill","231c77cd","Nissan Leaf (30 kWh)","Southland","Summer",687,8,85.9,125,85900,0.994086021505376,0.0345430107526882,14.9912516823688,61,2022-01-01,135.184320209346,92871.6279838206
"24418",2022,1,"invercargill","b983c320","Nissan Leaf (30 kWh)","Southland","Summer",334,7.8,42.8,128.205128205128,42800,0.994086021505376,0.0345430107526882,14.9912516823688,61,2022-01-01,148.989166009782,49762.3814472672
"24419",2022,1,"invercargill","f852de07","Nissan Leaf (40 kWh)","Southland","Summer",928,6.7,138.5,149.253731343284,138500,0.994086021505376,0.0345430107526882,14.9912516823688,61,2022-01-01,154.229367069841,143124.852640812
"24420",2022,1,"invercargill","9ecc99d6multi_region 2","Nissan Leaf (40 kWh)","Southland","Summer",1854,5.9,314.2,169.491525423729,314200,0.994086021505376,0.0345430107526882,14.9912516823688,61,2022-01-01,171.487997830793,317938.74797829
"24421",2022,1,"napier","0e4de91c","Nissan Leaf (30 kWh)","Hawkes Bay","Summer",398,8.1,49.1,123.456790123457,49100,0.145698924731183,0.120833333333333,19.5759408602151,61,2022-01-01,136.73964889111,54422.3802586618
"24422",2022,1,"napier","9133c9ce","Nissan Leaf (30 kWh)","Hawkes Bay","Summer",727,6.9,105.4,144.927536231884,105400,0.145698924731183,0.120833333333333,19.5759408602151,61,2022-01-01,148.077219675695,107652.13870423
"24423",2022,1,"napier","78756e81","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Summer",1370,7.3,187.7,136.986301369863,187700,0.145698924731183,0.120833333333333,19.5759408602151,61,2022-01-01,143.088313590447,196030.989618912
"24424",2022,1,"napier","86983767","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Summer",734,7.4,99.2,135.135135135135,99200,0.145698924731183,0.120833333333333,19.5759408602151,61,2022-01-01,135.768996632276,99654.4435280908
"24425",2022,1,"napier","45476a6f","Nissan Leaf (40 kWh)","Hawkes Bay","Summer",428,7.1,60.3,140.845070422535,60300,0.145698924731183,0.120833333333333,19.5759408602151,61,2022-01-01,147.540020921423,63147.1289543688
"24426",2022,1,"nelson","9265d3ff","Nissan Leaf (24 kWh) 2013-2016","Golden Bay","Summer",973,7.7,126.4,129.87012987013,126400,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,129.991620329333,126481.846580441
"24427",2022,1,"nelson","c49e562a","Nissan Leaf (30 kWh)","Nelson","Summer",497,8.2,60.6,121.951219512195,60600,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,116.722056312553,58010.861987339
"24428",2022,1,"nelson","72cb6046","Nissan Leaf (24 kWh) 2013-2016","Nelson","Summer",316,8.4,37.6,119.047619047619,37600,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,125.374676920297,39618.397906814
"24429",2022,1,"nelson","65397faf","Nissan Leaf (24 kWh) 2013-2016","Nelson","Summer",909,7.6,119.6,131.578947368421,119600,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,149.996552403779,136346.866135036
"24430",2022,1,"nelson","aacb35c2","Nissan Leaf (30 kWh)","Nelson","Summer",359,7.9,45.4,126.582278481013,45400,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,138.631145287333,49768.5811581526
"24431",2022,1,"nelson","a8d4db84","Nissan Leaf (24 kWh) 2013-2016","Nelson","Summer",737,8.3,88.8,120.481927710843,88800,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,123.560479992591,91064.0737545392
"24432",2022,1,"nelson","8fdc0924","Nissan Leaf (40 kWh)","Nelson","Summer",871,7,124.4,142.857142857143,124400,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,150.243959144627,130862.48841497
"24433",2022,1,"nelson","9bad878a","Nissan Leaf (30 kWh)","Marlborough","Summer",225,7.3,30.8,136.986301369863,30800,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,141.903064938042,31928.1896110593
"24434",2022,1,"nelson","911564fe","Nissan Leaf (30 kWh)","Nelson","Summer",283,8,35.4,125,35400,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,128.228208302597,36288.582949635
"24435",2022,1,"nelson","97e15a0c","Nissan Leaf (30 kWh)","Golden Bay","Summer",1653,6.6,250.5,151.515151515152,250500,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,155.548250826845,257121.258616775
"24436",2022,1,"nelson","695c0d21","Nissan Leaf (40 kWh)","Marlborough","Summer",1056,6.4,165,156.25,165000,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,159.715622660696,168659.697529695
"24437",2022,1,"nelson","02323026","Hyundai Ioniq (EV)","Marlborough","Summer",389,8.5,45.8,117.647058823529,45800,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,121.848514687637,47399.0722134909
"24438",2022,1,"nelson","f05bf7dd","Nissan Leaf (30 kWh)","Nelson","Summer",2328,7.5,310.4,133.333333333333,310400,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,138.357920133135,322097.238069939
"24439",2022,1,"nelson","8ba9e2e0","Nissan Leaf (62 kWh)","Nelson","Summer",1359,6.5,209.1,153.846153846154,209100,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,150.7852957002,204917.216856571
"24440",2022,1,"nelson","7ff18a25","Nissan Leaf (24 kWh) 2013-2016","Marlborough","Summer",929,7.1,130.8,140.845070422535,130800,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,140.642948038956,130657.29872819
"24441",2022,1,"nelson","ee37c803","BMW i3","Nelson","Summer",279,7.3,38.2,136.986301369863,38200,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,139.836530922163,39014.3921272834
"24442",2022,1,"nelson","888767b2","Nissan Leaf (24 kWh) 2013-2016","Nelson","Summer",794,8.2,96.8,121.951219512195,96800,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,132.713556104709,105374.563547139
"24443",2022,1,"nelson","0fc92b1c","Nissan Leaf (24 kWh) 2013-2016","Nelson","Summer",1807,7.3,247.5,136.986301369863,247500,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,129.299924748547,233644.964020625
"24444",2022,1,"nelson","7d1df810","Nissan e-NV200 (24 kWh)","Golden Bay","Summer",576,5.7,101.1,175.438596491228,101100,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,162.380049890229,93530.9087367718
"24445",2022,1,"nelson","5499297b","Nissan Leaf (30 kWh)","Nelson","Summer",534,7.4,72.2,135.135135135135,72200,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,132.031142019453,70504.6298383876
"24446",2022,1,"nelson","5d26c692","Nissan Leaf (30 kWh)","Marlborough","Summer",961,6.9,139.3,144.927536231884,139300,0.156317204301075,0.0561827956989247,18.8543010752688,61,2022-01-01,147.221324306163,141479.692658222
"24447",2022,1,"palmerston_north","9b26fdef","BMW i3","Manawatu","Summer",1492,7.9,188.9,126.582278481013,188900,0.269354838709677,0.164112903225806,18.8112903225806,61,2022-01-01,138.925044774546,207276.166803623
"24448",2022,1,"palmerston_north","1d36f4bc","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Summer",2135,6.9,309.4,144.927536231884,309400,0.269354838709677,0.164112903225806,18.8112903225806,61,2022-01-01,141.133210338288,301319.404072246
"24449",2022,1,"palmerston_north","d6418a9e","Nissan Leaf (24 kWh) 2011-2012","Manawatu","Summer",938,6,156.3,166.666666666667,156300,0.269354838709677,0.164112903225806,18.8112903225806,61,2022-01-01,172.429453027077,161738.826939399
"24450",2022,1,"palmerston_north","88bc63f0","Hyundai Ioniq (EV)","Manawatu","Summer",1099,8.4,130.8,119.047619047619,130800,0.269354838709677,0.164112903225806,18.8112903225806,61,2022-01-01,129.889844921087,142748.939568275
"24451",2022,1,"palmerston_north","5b34e817","Nissan Leaf (24 kWh) 2011-2012","Manawatu","Summer",9,6.2,1.5,161.290322580645,1500,0.269354838709677,0.164112903225806,18.8112903225806,61,2022-01-01,160.409916941456,1443.68925247311
"24452",2022,1,"palmerston_north","0484e0a4","Nissan Leaf (40 kWh)","Manawatu","Summer",2688,6.2,433.5,161.290322580645,433500,0.269354838709677,0.164112903225806,18.8112903225806,61,2022-01-01,156.091055459028,419572.757073869
"24453",2022,1,"palmerston_north","e92dca43","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Summer",916,6.7,136.7,149.253731343284,136700,0.269354838709677,0.164112903225806,18.8112903225806,61,2022-01-01,148.704950630388,136213.734777435
"24454",2022,1,"palmerston_north","ebd4df40","Hyundai Ioniq (EV)","Manawatu","Summer",1428,7.8,183.1,128.205128205128,183100,0.269354838709677,0.164112903225806,18.8112903225806,61,2022-01-01,122.63130813515,175117.508016994
"24455",2022,1,"rotorua","a7a5890b","Nissan Leaf (24 kWh) 2013-2016","Bay of Plenty","Summer",434,8.8,49.3,113.636363636364,49300,0.219489247311828,0.316129032258065,19.2616935483871,61,2022-01-01,116.986171792252,50771.9985578372
"24456",2022,1,"rotorua","2d55ec18","Nissan Leaf (40 kWh)","Bay of Plenty","Summer",1486,6.8,218.5,147.058823529412,218500,0.219489247311828,0.316129032258065,19.2616935483871,61,2022-01-01,139.884017968491,207867.650701177
"24457",2022,1,"rotorua","b87106d5","Nissan Leaf (30 kWh)","Bay of Plenty","Summer",1734,7.4,234.3,135.135135135135,234300,0.219489247311828,0.316129032258065,19.2616935483871,61,2022-01-01,142.314888379772,246774.016450525
"24458",2022,1,"rotorua","e82d6718","MG ZS EV","Bay of Plenty","Summer",2055,6,342.5,166.666666666667,342500,0.219489247311828,0.316129032258065,19.2616935483871,61,2022-01-01,164.360868991496,337761.585777525
"24459",2022,1,"rotorua","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Summer",568,7,81.1,142.857142857143,81100,0.219489247311828,0.316129032258065,19.2616935483871,61,2022-01-01,136.223648417007,77375.0323008601
"24460",2022,1,"rotorua","608e7abd","Tesla Model-X","Bay of Plenty","Summer",2325,4.2,553.6,238.095238095238,553600,0.219489247311828,0.316129032258065,19.2616935483871,61,2022-01-01,243.017805191821,565016.397070984
"24461",2022,1,"rotorua","c8c0d5e2","Nissan Leaf (24 kWh) 2011-2012","Bay of Plenty","Summer",2045,6.3,324.6,158.730158730159,324600,0.219489247311828,0.316129032258065,19.2616935483871,61,2022-01-01,161.594433929754,330460.617386347
"24462",2022,1,"rotorua","c8bb40f2","Nissan Leaf (40 kWh)","Bay of Plenty","Summer",3797,7.1,534.8,140.845070422535,534800,0.219489247311828,0.316129032258065,19.2616935483871,61,2022-01-01,127.438307058649,483883.251901689
"24463",2022,1,"rotorua","f5d74b38","Kia Niro (EV)","Bay of Plenty","Summer",758,7.2,105.3,138.888888888889,105300,0.219489247311828,0.316129032258065,19.2616935483871,61,2022-01-01,157.069396182578,119058.602306394
"24464",2022,1,"rotorua","e723386b","Nissan Leaf (62 kWh)","Bay of Plenty","Summer",1725,6.6,261.4,151.515151515152,261400,0.219489247311828,0.316129032258065,19.2616935483871,61,2022-01-01,159.479488007277,275102.116812553
"24465",2022,1,"rotorua","a55fea13","Nissan Leaf (24 kWh) 2013-2016","Bay of Plenty","Summer",299,7.3,41,136.986301369863,41000,0.219489247311828,0.316129032258065,19.2616935483871,61,2022-01-01,138.898024060343,41530.5091940424
"24466",2022,1,"rotorua","1003c5e6","Nissan Leaf (30 kWh)","Bay of Plenty","Summer",742,6.8,109.1,147.058823529412,109100,0.219489247311828,0.316129032258065,19.2616935483871,61,2022-01-01,142.274349040395,105567.566987973
"24467",2022,1,"rotorua","96015cf9","Kia Niro (EV)","Bay of Plenty","Summer",582,7.5,77.6,133.333333333333,77600,0.219489247311828,0.316129032258065,19.2616935483871,61,2022-01-01,147.704386288452,85963.9528198789
"24468",2022,1,"stratford","da997527","Nissan Leaf (24 kWh) 2013-2016","Taranaki","Summer",616,8,77,125,77000,0.404704301075269,0.0314516129032258,17.332,61,2022-01-01,131.402938313853,80944.2100013336
"24469",2022,1,"stratford","8c8fe774","Nissan Leaf (24 kWh) 2013-2016","Taranaki","Summer",984,7.2,136.7,138.888888888889,136700,0.404704301075269,0.0314516129032258,17.332,61,2022-01-01,146.934599204538,144583.645617266
"24470",2022,1,"stratford","16d7aaed","Volkswagen e-Golf","Taranaki","Summer",444,8.5,52.2,117.647058823529,52200,0.404704301075269,0.0314516129032258,17.332,61,2022-01-01,129.718594981025,57595.056171575
"24471",2022,1,"stratford","c8896288","Kia Soul","Taranaki","Summer",739,6.7,110.3,149.253731343284,110300,0.404704301075269,0.0314516129032258,17.332,61,2022-01-01,151.273693812266,111791.259727264
"24472",2022,1,"stratford","a22267d3","Nissan Leaf (40 kWh)","Taranaki","Summer",239,8.7,27.5,114.942528735632,27500,0.404704301075269,0.0314516129032258,17.332,61,2022-01-01,127.800994892437,30544.4377792924
"24473",2022,1,"stratford","e3335807","Nissan Leaf (30 kWh)","Taranaki","Summer",1710,7.5,228,133.333333333333,228000,0.404704301075269,0.0314516129032258,17.332,61,2022-01-01,135.134504976457,231080.003509741
"24474",2022,1,"upper_hutt","2d824ea2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",1553,6.2,250.5,161.290322580645,250500,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,148.842067678413,231151.731104576
"24475",2022,1,"upper_hutt","95824096","Hyundai Kona (EV)","Wellington","Summer",170,7.1,23.9,140.845070422535,23900,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,144.481871698638,24561.9181887685
"24476",2022,1,"upper_hutt","6a97e979","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",444,6.9,64.3,144.927536231884,64300,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,142.54311208101,63289.1417639684
"24477",2022,1,"upper_hutt","cc8a7e2c","Nissan Leaf (30 kWh)","Wellington","Summer",1197,7.4,161.8,135.135135135135,161800,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,122.198902224017,146272.085962148
"24478",2022,1,"upper_hutt","1e353f72","Nissan e-NV200 (24 kWh)","Wellington","Summer",1931,6.3,306.5,158.730158730159,306500,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,161.523523017483,311901.922946759
"24479",2022,1,"upper_hutt","1bb58a88","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",1265,7.3,173.3,136.986301369863,173300,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,139.016434146482,175855.789195299
"24480",2022,1,"upper_hutt","20401314","Hyundai Ioniq (EV)","Wellington","Summer",2337,8.1,288.5,123.456790123457,288500,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,123.785009361729,289285.566878361
"24481",2022,1,"upper_hutt","2bf90a86","Nissan Leaf (30 kWh)","Wellington","Summer",1498,6.5,230.5,153.846153846154,230500,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,156.842907288534,234950.675118224
"24482",2022,1,"upper_hutt","ed08851f","Nissan Leaf (40 kWh)","Wellington","Summer",2943,6,490.5,166.666666666667,490500,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,138.813972558988,408529.521241103
"24483",2022,1,"upper_hutt","dd24b533","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",883,7.3,121,136.986301369863,121000,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,138.210748021192,122040.090502713
"24484",2022,1,"upper_hutt","c3a7820e","Nissan Leaf (40 kWh)","Wellington","Summer",1185,6.3,188.1,158.730158730159,188100,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,166.763582365925,197614.845103621
"24485",2022,1,"upper_hutt","954f26b4","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",465,6.9,67.4,144.927536231884,67400,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,142.918317355843,66457.0175704668
"24486",2022,1,"upper_hutt","54f08ec7","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",703,7.9,89,126.582278481013,89000,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,128.361295862791,90237.9909915421
"24487",2022,1,"upper_hutt","e16d25e5","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",550,7.4,74.3,135.135135135135,74300,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,129.14463256761,71029.5479121855
"24488",2022,1,"upper_hutt","6e13a6d5","Nissan Leaf (30 kWh)","Wellington","Summer",746,7.9,94.4,126.582278481013,94400,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,137.820675860306,102814.224191788
"24489",2022,1,"upper_hutt","f5945d30","Nissan Leaf (40 kWh)","Wellington","Summer",971,6.9,140.7,144.927536231884,140700,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,150.809251096382,146435.782814587
"24490",2022,1,"upper_hutt","7b6ac281","Nissan Leaf (40 kWh)","Wairarapa","Summer",1903,6.8,279.9,147.058823529412,279900,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,145.56070074803,277002.013523502
"24491",2022,1,"upper_hutt","fa3f5b8d","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",1280,8.2,156.1,121.951219512195,156100,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,121.450210577608,155456.269539339
"24492",2022,1,"upper_hutt","7115f1ca","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",1277,7.5,170.3,133.333333333333,170300,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,131.86310945223,168389.190770498
"24493",2022,1,"upper_hutt","869f5d2a","Nissan Leaf (24 kWh) 2011-2012","Wellington","Summer",170,6.9,24.6,144.927536231884,24600,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,164.004823739837,27880.8200357723
"24494",2022,1,"upper_hutt","869c44dd","Nissan Leaf (62 kWh)","Wellington","Summer",506,5.9,85.8,169.491525423729,85800,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,162.797403098304,82375.4859677416
"24495",2022,1,"upper_hutt","22af75e2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",172,8.3,20.7,120.481927710843,20700,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,124.648176903826,21439.4864274581
"24496",2022,1,"upper_hutt","0d7f814b","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",557,7.5,74.3,133.333333333333,74300,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,131.527825092865,73260.998576726
"24497",2022,1,"upper_hutt","354e3386","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",1122,7.2,155.8,138.888888888889,155800,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,137.960433778983,154791.606700019
"24498",2022,1,"upper_hutt","cf713392","Nissan Leaf (30 kWh)","Wellington","Summer",461,7.5,61.5,133.333333333333,61500,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,136.318173536581,62842.6780003637
"24499",2022,1,"upper_hutt","384ac389","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",992,6,165.3,166.666666666667,165300,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,157.145578803171,155888.414172746
"24500",2022,1,"upper_hutt","742c1e5e","Nissan Leaf (30 kWh)","Wellington","Summer",937,6.9,135.8,144.927536231884,135800,0.574596774193548,0.184677419354839,18.022311827957,61,2022-01-01,140.980711131716,132098.926330418
