"","year","month","weather_region","vehicle","model","region","season","distance","efficiency","kwh","economy","wh","HDD","CDD","avg_temp","time_month","date","predict_vehicle_econ","wh_pred"
"24193",2022,1,"auckland","28cb36a6","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",501,8.5,58.9,117.647058823529,58900,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,122.362213524749,61303.4689758995
"24194",2022,1,"auckland","55783a1b","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",593,7.7,77,129.87012987013,77000,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,128.451790993176,76171.9120589536
"24195",2022,1,"auckland","76733900","Nissan e-NV200 (24 kWh)","Auckland","Summer",728,4.8,151.7,208.333333333333,151700,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,197.569079131804,143830.289607954
"24196",2022,1,"auckland","b99afb05","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",1093,6.8,160.7,147.058823529412,160700,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,135.901614775831,148540.464949983
"24197",2022,1,"auckland","82c3cd8f","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",500,6.9,72.5,144.927536231884,72500,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,140.570210946675,70285.1054733376
"24198",2022,1,"auckland","a4316200","Nissan Leaf (30 kWh)","Auckland","Summer",142,7.4,19.2,135.135135135135,19200,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,121.095378527446,17195.5437508974
"24199",2022,1,"auckland","dcab60ad","Tesla Model 3","Auckland","Summer",5720,6.1,937.7,163.934426229508,937700,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,153.219955589226,876418.145970375
"24200",2022,1,"auckland","dca573cf","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",438,7.5,58.4,133.333333333333,58400,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,137.874953640821,60389.2296946797
"24201",2022,1,"auckland","77bf830d","Nissan e-NV200 (24 kWh)","Auckland","Summer",676,6.9,98,144.927536231884,98000,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,150.806867979068,101945.44275385
"24202",2022,1,"auckland","1de5fc02","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",521,6.3,82.7,158.730158730159,82700,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,160.249297570635,83489.8840343006
"24203",2022,1,"auckland","cc6b5ef6","Jaguar I-PACE","Rodney","Summer",2107,5,421.4,200,421400,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,196.588266706751,414211.477951125
"24204",2022,1,"auckland","3ac8da7b","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",686,6.6,103.9,151.515151515152,103900,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,145.866434976573,100064.374393929
"24205",2022,1,"auckland","0718f3aa","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",562,6.7,83.9,149.253731343284,83900,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,143.367686222865,80572.6396572501
"24206",2022,1,"auckland","89f10574","Nissan Leaf (24 kWh) 2013-2016","Coromandel","Summer",624,7.5,83.2,133.333333333333,83200,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,140.196376658555,87482.539034938
"24207",2022,1,"auckland","7e44d659","Nissan Leaf (30 kWh)","Auckland","Summer",780,7.3,106.8,136.986301369863,106800,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,129.84896288189,101282.191047874
"24208",2022,1,"auckland","8c0f4cbb","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",1011,7.8,129.6,128.205128205128,129600,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,112.658660644839,113897.905911932
"24209",2022,1,"auckland","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",705,7.6,92.8,131.578947368421,92800,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,143.803557608846,101381.508114237
"24210",2022,1,"auckland","41c5c3c0","Nissan e-NV200 (24 kWh)","Auckland","Summer",389,7.7,50.5,129.87012987013,50500,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,145.783922930308,56709.9460198899
"24211",2022,1,"auckland","cbfacded","Nissan Leaf (30 kWh)","Auckland","Summer",625,6.6,94.7,151.515151515152,94700,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,137.054695325224,85659.1845782649
"24212",2022,1,"auckland","05c27562","Nissan e-NV200 (24 kWh)","Auckland","Summer",632,6.7,94.3,149.253731343284,94300,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,139.998670086145,88479.1594944438
"24213",2022,1,"auckland","0285ba63","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",410,7.6,53.9,131.578947368421,53900,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,129.886498186458,53253.4642564479
"24214",2022,1,"auckland","a929b84b","Nissan Leaf (30 kWh)","Auckland","Summer",846,8.5,99.5,117.647058823529,99500,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,114.963455862972,97259.0836600745
"24215",2022,1,"auckland","e5ce6cf9","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",646,7.8,82.8,128.205128205128,82800,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,126.825298616468,81929.1429062384
"24216",2022,1,"auckland","609a24a1","Nissan Leaf (30 kWh)","Auckland","Summer",1204,7.2,167.2,138.888888888889,167200,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,134.272775579693,161664.42179795
"24217",2022,1,"auckland","6aae5f69","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",89,7.9,11.3,126.582278481013,11300,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,136.655187040143,12162.3116465727
"24218",2022,1,"auckland","ff16c8d4","Nissan Leaf (30 kWh)","Auckland","Summer",826,8.6,96,116.279069767442,96000,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,129.652806913804,107093.218510802
"24219",2022,1,"auckland","30c78336","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",473,8.1,58.4,123.456790123457,58400,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,128.803066335441,60923.8503766635
"24220",2022,1,"auckland","d425006d","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",464,6.8,68.2,147.058823529412,68200,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,131.796719151889,61153.6776864766
"24221",2022,1,"auckland","73568338","Nissan Leaf (30 kWh)","Auckland","Summer",523,8.4,62.3,119.047619047619,62300,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,132.580633459242,69339.6712991838
"24222",2022,1,"auckland","7781366d","Nissan Leaf (40 kWh)","Auckland","Summer",1731,6.5,266.3,153.846153846154,266300,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,146.041957112216,252798.627761245
"24223",2022,1,"auckland","478950f6","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",431,8.4,51.3,119.047619047619,51300,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,115.340584355815,49711.7918573564
"24224",2022,1,"auckland","1e7cfd4b","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",616,8.9,69.2,112.359550561798,69200,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,117.244394139227,72222.5467897641
"24225",2022,1,"auckland","c66d1c6f","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",1618,7.4,218.6,135.135135135135,218600,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,122.532030306228,198256.825035478
"24226",2022,1,"auckland","ddfcb2f6","Nissan Leaf (30 kWh)","Auckland","Summer",3104,6.2,500.6,161.290322580645,500600,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,163.758602153023,508306.701082982
"24227",2022,1,"auckland","d84a72f2","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",405,6.5,62.3,153.846153846154,62300,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,147.207956914021,59619.2225501786
"24228",2022,1,"auckland","853b5c95","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",1072,7.6,141.1,131.578947368421,141100,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,127.185868654631,136343.251197765
"24229",2022,1,"auckland","af687586","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",1316,6.4,205.6,156.25,205600,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,159.427563862546,209806.67404311
"24230",2022,1,"auckland","37449cfa","Nissan Leaf (30 kWh)","Auckland","Summer",1122,7.5,149.6,133.333333333333,149600,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,136.30798298349,152937.556907476
"24231",2022,1,"auckland","4a2a4ace","Nissan Leaf (30 kWh)","Auckland","Summer",811,9.3,87.2,107.52688172043,87200,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,119.063274312291,96560.3154672682
"24232",2022,1,"auckland","f535a045","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",221,8.3,26.6,120.481927710843,26600,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,128.944555176334,28496.7466939699
"24233",2022,1,"auckland","0eb114d1","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",455,7.4,61.5,135.135135135135,61500,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,138.106158126818,62838.301947702
"24234",2022,1,"auckland","1b1e6f87","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",317,5.7,55.6,175.438596491228,55600,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,163.389039053695,51794.3253800212
"24235",2022,1,"auckland","fc3dc8fb","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",760,7.3,104.1,136.986301369863,104100,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,135.982758214192,103346.896242786
"24236",2022,1,"auckland","53d741a0","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",472,7.1,66.5,140.845070422535,66500,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,129.855787721661,61291.9318046241
"24237",2022,1,"auckland","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",409,7.7,53.1,129.87012987013,53100,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,129.791032795732,53084.5324134543
"24238",2022,1,"auckland","84da2909","Nissan Leaf (30 kWh)","Auckland","Summer",692,7.1,97.5,140.845070422535,97500,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,130.439759831775,90264.3138035884
"24239",2022,1,"auckland","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",384,6.9,55.7,144.927536231884,55700,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,139.27743625364,53482.5355213979
"24240",2022,1,"auckland","9f6f038d","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",742,7.3,101.6,136.986301369863,101600,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,130.821364477557,97069.4524423474
"24241",2022,1,"auckland","2c2df80c","Nissan Leaf (30 kWh)","Auckland","Summer",520,7.8,66.7,128.205128205128,66700,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,130.716105785474,67972.3750084465
"24242",2022,1,"auckland","0d260e9d","Nissan Leaf (24 kWh) 2013-2016","Coromandel","Summer",387,7.3,53,136.986301369863,53000,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,136.622570124893,52872.9346383337
"24243",2022,1,"auckland","8673e245","Nissan Leaf (24 kWh) 2013-2016","Rodney","Summer",1141,6.3,181.1,158.730158730159,181100,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,152.87055762961,174425.306255385
"24244",2022,1,"auckland","d2c567e0","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",1312,8.2,160,121.951219512195,160000,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,119.510201728207,156797.384667408
"24245",2022,1,"auckland","c64d22d7","Nissan Leaf (30 kWh)","Auckland","Summer",964,6.9,139.7,144.927536231884,139700,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,141.121948417744,136041.558274705
"24246",2022,1,"auckland","8e82b930","Nissan Leaf (40 kWh)","Auckland","Summer",273,7.1,38.5,140.845070422535,38500,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,134.514182444617,36722.3718073804
"24247",2022,1,"auckland","a947d844","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",822,7.6,108.2,131.578947368421,108200,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,135.167270943872,111107.496715863
"24248",2022,1,"auckland","f952a6ad","Hyundai Kona (EV)","Auckland","Summer",640,7.4,86.5,135.135135135135,86500,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,138.276392089949,88496.8909375673
"24249",2022,1,"auckland","60005b95","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",434,8.2,52.9,121.951219512195,52900,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,124.961250017228,54233.1825074769
"24250",2022,1,"auckland","38e9e9a5","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",1250,8.2,152.4,121.951219512195,152400,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,121.044300804026,151305.376005033
"24251",2022,1,"auckland","11539c20","Nissan Leaf (30 kWh)","Auckland","Summer",1215,7.6,159.9,131.578947368421,159900,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,139.006426506435,168892.808205318
"24252",2022,1,"auckland","f1b9b7c5","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",863,7.9,109.2,126.582278481013,109200,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,119.526477301323,103151.349911042
"24253",2022,1,"auckland","efc731c9","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",958,8,119.8,125,119800,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,130.499622282103,125018.638146254
"24254",2022,1,"auckland","ee996bb2","Nissan Leaf (30 kWh)","Auckland","Summer",326,7,46.6,142.857142857143,46600,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,137.576701552127,44850.0047059934
"24255",2022,1,"auckland","f7d2b5ab","Nissan Leaf (30 kWh)","Auckland","Summer",1032,6.6,156.4,151.515151515152,156400,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,156.039489136878,161032.752789258
"24256",2022,1,"auckland","c3cf3190","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",932,7.1,131.3,140.845070422535,131300,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,140.983931435219,131397.024097625
"24257",2022,1,"auckland","4080a741","Nissan Leaf (30 kWh)","Auckland","Summer",5097,7.1,717.9,140.845070422535,717900,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,136.707215702567,696796.678435983
"24258",2022,1,"auckland","869ba62b","Kia Soul","Auckland","Summer",356,7.5,47.5,133.333333333333,47500,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,138.357607007224,49255.3080945718
"24259",2022,1,"auckland","78da48fc","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",493,6.5,75.8,153.846153846154,75800,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,153.748989351126,75798.251750105
"24260",2022,1,"auckland","a07eb290","Nissan Leaf (30 kWh)","Auckland","Summer",1685,6.9,244.2,144.927536231884,244200,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,146.703993528397,247196.229095349
"24261",2022,1,"auckland","cb07f720","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",629,6.9,91.2,144.927536231884,91200,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,140.05888550964,88097.0389855637
"24262",2022,1,"auckland","06abedae","Nissan Leaf (40 kWh)","Auckland","Summer",1416,6.9,205.2,144.927536231884,205200,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,141.49627442425,200358.724584738
"24263",2022,1,"auckland","30e8aff9","Renault Zoe","Auckland","Summer",503,7,71.9,142.857142857143,71900,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,138.257612747579,69543.579212032
"24264",2022,1,"auckland","f0c6f0f5","Nissan e-NV200 (24 kWh)","Auckland","Summer",591,5.7,103.7,175.438596491228,103700,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,191.186435637373,112991.183461688
"24265",2022,1,"auckland","ee401bdc","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",396,7.1,55.8,140.845070422535,55800,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,137.650035596764,54509.4140963187
"24266",2022,1,"auckland","ec8dbf67","Nissan Leaf (40 kWh)","Auckland","Summer",1925,7.5,256.7,133.333333333333,256700,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,151.891942774947,292391.989841773
"24267",2022,1,"auckland","ebc8621d","Nissan Leaf (40 kWh)","Auckland","Summer",1072,7,153.1,142.857142857143,153100,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,143.70686093911,154053.754926726
"24268",2022,1,"auckland","2512e85d","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",1222,7.9,154.7,126.582278481013,154700,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,124.384311904467,151997.629147258
"24269",2022,1,"auckland","acc5d32a","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",265,6.7,39.6,149.253731343284,39600,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,137.670930376217,36482.7965496976
"24270",2022,1,"auckland","3890a456","Nissan Leaf (30 kWh)","Rodney","Summer",835,6.6,126.5,151.515151515152,126500,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,152.124815019139,127024.220540981
"24271",2022,1,"auckland","19505080","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",226,6.9,32.8,144.927536231884,32800,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,132.60961370045,29969.7726963017
"24272",2022,1,"auckland","45531455","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",344,7.9,43.5,126.582278481013,43500,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,126.410188918518,43485.1049879703
"24273",2022,1,"auckland","974641e1","Nissan Leaf (30 kWh)","Auckland","Summer",2103,7.9,266.2,126.582278481013,266200,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,126.789032125889,266637.334560744
"24274",2022,1,"auckland","7a8d570d","Nissan Leaf (30 kWh)","Auckland","Summer",1339,6.5,206,153.846153846154,206000,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,151.42552464709,202758.777502453
"24275",2022,1,"auckland","bada0ebe","Nissan Leaf (62 kWh)","Auckland","Summer",995,6.9,144.2,144.927536231884,144200,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,147.448103214964,146710.862698889
"24276",2022,1,"auckland","14840f85","Hyundai Ioniq (EV)","Auckland","Summer",881,8.7,101.3,114.942528735632,101300,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,113.610813859983,100091.127010645
"24277",2022,1,"auckland","347ed440","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",936,7.7,121.6,129.87012987013,121600,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,122.70104409814,114848.177275859
"24278",2022,1,"auckland","70afc39b","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",1074,7.5,143.2,133.333333333333,143200,0.00631720430107527,0.28991935483871,21.0975806451613,61,2022-01-01,125.291919023289,134563.521031013
"24280",2022,1,"christchurch","4b7ccb02","Nissan Leaf (24 kWh) 2013-2016","North Canterbury","Summer",2718,6.4,424.7,156.25,424700,0.308064516129032,0.103897849462366,17.4657258064516,61,2022-01-01,147.617856116376,401225.33292431
"24281",2022,1,"christchurch","ce4db411","Nissan Leaf (30 kWh)","Mid Canterbury","Summer",1468,7,209.7,142.857142857143,209700,0.308064516129032,0.103897849462366,17.4657258064516,61,2022-01-01,147.016682162178,215820.489414077
"24282",2022,1,"christchurch","563fde2c","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Summer",1152,7.4,155.7,135.135135135135,155700,0.308064516129032,0.103897849462366,17.4657258064516,61,2022-01-01,135.652890612416,156272.129985504
"24283",2022,1,"christchurch","f8efa739","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Summer",360,7.9,45.6,126.582278481013,45600,0.308064516129032,0.103897849462366,17.4657258064516,61,2022-01-01,125.650528646217,45234.190312638
"24284",2022,1,"christchurch","bbbb6845","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Summer",139,6.7,20.7,149.253731343284,20700,0.308064516129032,0.103897849462366,17.4657258064516,61,2022-01-01,115.680437080478,16079.5807541864
"24285",2022,1,"christchurch","bfb3db5e","Nissan Leaf (24 kWh) 2011-2012","Mid Canterbury","Summer",972,7.4,131.4,135.135135135135,131400,0.308064516129032,0.103897849462366,17.4657258064516,61,2022-01-01,129.891531106074,126254.568235104
"24286",2022,1,"christchurch","9ab447d7","Nissan Leaf (30 kWh)","Christchurch","Summer",573,7.1,80.7,140.845070422535,80700,0.308064516129032,0.103897849462366,17.4657258064516,61,2022-01-01,143.231978732873,82071.9238139362
